state,district,sll_crime_against_women_related_acts_the_dowry_prohibition_act_1961,sll_the_immoral_traffic_prevention_act_1956,sll_the_protection_of_women_from_domestic_violence_act_2005,sll_the_indecent_representation_of_women_prohibition_act_2012,sll_crime_against_women_related_acts_total_col3_to_col6,sll_children_related_acts_the_protection_of_children_from_sexual_offences_act_2012,sll_the_juvenile_justice_care_and_protection_of_children_act_2000_2015,sll_the_prohibition_of_child_marriage_act_2006,sll_the_pre_natal_diagnostic_techniques_reg_and_prev_of_misuse_act_1994,sll_the_child_labour_prohibition_regulation_act_1986,sll_the_medical_termination_of_pregnancy_act_1971,sll_children_related_acts_total_col8_to_col13,sll_schedule_castes_and_scheduled_tribes_related_acts_the_scst_prevention_of_atrocities_act_1989_against_scs,sll_the_scst_prevention_of_atrocities_act_19892015_against_sts,sll_the_protection_of_civil_rights_act_1955_against_scs,sll_the_protection_of_civil_rights_act_1955_against_sts,sll_scheduled_castes_and_scheduled_tribes_related_acts_total_col15_to_col18,sll_offences_against_state_related_acts_the_prevention_of_damage_to_public_property_act_1984,sll_the_unlawful_activities_p_act_1967,sll_the_official_secrets_act_1923,sll_offences_against_state_related_acts_total_col20_to_col22,sll_armsexplosive_related_acts_the_arms_act_1959_the_arms_act_1959_total,sll_fire_arms_col26_col27,sll_a_legal_licensed_arms,sll_b_illegal_unlicensed_arms,sll_other_arms,sll_the_explosives_act_1984,sll_the_explosive_substances_act_1884_1908,sll_arms_explosive_related_acts_total_col242930,sll_information_technologyintellectual_property_related_acts_the_information_technology_act_2000,sll_the_copy_right_act_1957,sll_the_trade_marks_act_1999,sll_information_technology_intellectual_property_related_acts_total_col32_to_col34,sll_finance_economic_acts_the_lotteries_regulation_act_1998,sll_the_chit_funds_acts_1982,sll_the_negotiable_instruments_act_1881,sll_the_benami_transaction_prohibition_act_1988_2016,sll_the_mines_and_minerals_development_and_regulation_act_1957,sll_prevention_of_corruption_act_1988,sll_finance_economic_acts_total_col36_to_col41,sll_liquor_narcotic_drugs_related_acts_prohibition_act_state,sll_the_excise_act_1944,sll_the_narcotic_drugs_psychotropic_substances_act_1985_the_ndps_act_1985_total_col45_col46_col47,sll_a_possession_of_drugs_for_personal_useconsumption,sll_b_possession_of_drugs_for_trafficking,sll_liquor_narcotic_drugs_related_acts_total_col43_to_45,sll_environment_pollution_related_acts_the_forest_act_1927_the_forest_conservation_act_1980,sll_the_wildlife_protection_act_1972,sll_the_environmental_protection_act_1986,sll_the_air_the_water_prevention_control_of_pollution_act,sll_the_cigarette_and_other_tobacco_products_act_2003,sll_noise_pollution_acts,sll_the_national_green_tribunal_act_2010,sll_environment_pollution_related_acts_total_col49_to_col55,sll_foreigner_passport_related_acts_the_registration_of_foreigners_act1939_the_foreigners_act_1946,sll_the_passport_act_1967,sll_the_emigration_act_1983,sll_the_citizenship_act_1955,sll_foreigner_passport_related_acts_total_col57_to_col60,sll_railways_related_acts_the_indian_railways_act_1989,sll_the_railway_property_unlawful_possession_act_1966,sll_railways_related_acts_total_col62col63,sll_telegraph_cinematograph_acts_the_indian_telegraph_act_1988,sll_the_telegraph_wire_unlawful_possession_act_1950,sll_the_cinematograph_act_1952,sll_the_cable_television_networks_regulation_act_1955,sll_telegraph_cinematograph_acts_total_col65_to_col68,sll_food_drugs_and_essential_commodities_acts_the_essential_commodities_act_1955,sll_the_prevention_of_food_adulteration_act_1954,sll_the_food_safety_standards_act_2006,sll_food_drugs_and_essential_commodities_acts_total_col70_to_col72,sll_other_regulatory_enforcement_acts_macoca_control_of_organised_crimes,sll_the_gambling_act,sll_the_electricity_act_2003,sll_the_antiques_and_art_treasures_act_1972,sll_the_representation_of_the_people_act_1951,sll_the_bonded_labour_system_abolition_act_the_bonded_labour_system_abolition_act_1976_total_col79_col80_col81_col82,sll_a_against_sc,sll_b_against_st,sll_c_against_others,sll_the_prevention_of_insults_to_national_honour_act_1971,sll_defacement_of_public_property_acts,sll_the_transplantation_of_human_organs_act_1994,sll_transgender_persons_protection_of_rights_act,sll_rights_of_persons_with_disabilities_act,sll_prevention_of_cruelty_to_animals_act,sll_the_mental_health_act_1987,sll_motor_vehicle_act,sll_citytown_police_acts,sll_other_state_local_acts,sll_other_regulatory_enforcement_acts_total_col74_to_79_col83_to_92,sll_other_sll_crimes,sll_total_cognizable_sll_crimes
Odisha,Rourkela,0,0,0,0,0,63,1,0,0,0,0,64,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,7,22,0,0,22,0,0,0,0,4,0,4,0,1325,11,0,11,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1482
Odisha,Sambalpur,1,0,0,0,1,65,1,0,0,0,0,66,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,15,0,0,15,0,0,0,0,4,0,4,0,1384,37,0,37,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1533
Odisha,Sonepur,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,6,0,0,6,0,0,0,0,0,0,0,0,825,75,0,75,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,934
Odisha,Srp(Cuttack),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,67,0,67,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Odisha,Srp(Rourkela),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,9,91,91,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
Odisha,Sundargarh,1,0,0,2,3,39,2,0,0,0,0,41,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,10,0,0,10,0,0,0,0,3,0,3,0,1093,3,0,3,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1176
Odisha,Cid Cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Punjab,Amritsar Rural,0,0,0,0,0,24,0,0,0,0,0,24,2,0,0,0,2,0,1,1,2,78,78,0,78,0,0,4,82,13,1,0,14,0,0,0,0,71,2,73,0,421,463,58,405,884,0,0,0,0,0,0,0,0,1,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,9,11,1112
Punjab,Barnala,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,13,13,2,11,0,0,0,13,14,1,5,20,0,0,0,0,1,1,2,0,281,172,70,102,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26,0,0,0,9,9,0,0,0,0,0,0,0,2,0,0,0,0,37,41,576
Punjab,Batala,0,1,0,0,1,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,19,19,0,19,0,0,0,19,2,1,0,3,0,0,0,0,11,0,11,0,232,252,252,0,484,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,554
Punjab,Bathinda,0,3,0,0,3,34,0,0,0,0,0,34,7,0,0,0,7,3,0,0,3,27,27,0,27,0,0,0,27,8,3,0,11,1,0,0,0,3,1,5,0,226,610,132,478,836,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,35,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,39,16,986
Punjab,Cp Amritsar,0,10,0,0,10,30,0,0,0,0,0,30,1,0,0,0,1,0,0,0,0,66,66,0,66,0,0,7,73,0,2,0,2,0,0,0,0,0,1,1,0,254,355,26,329,609,0,0,0,0,22,0,0,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,105,935
Punjab,Cp Jalandhar,0,4,0,0,4,26,0,0,0,0,0,26,4,0,0,0,4,1,0,0,1,23,23,0,23,0,0,0,23,283,6,0,289,0,0,0,0,4,1,5,0,106,178,23,155,284,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,34,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,42,26,710
Punjab,Cp Ludhiana,1,6,0,0,7,81,3,0,1,0,0,85,2,0,0,0,2,10,0,0,10,37,37,0,37,0,0,0,37,3,7,0,10,0,1,0,0,18,4,23,0,232,468,427,41,700,0,1,9,0,5,0,0,15,0,3,60,0,63,0,0,0,0,0,0,0,0,1,0,0,1,0,152,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,167,270,1390
Punjab,Faridkot,0,1,0,0,1,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,12,12,0,12,0,0,0,12,3,0,0,3,1,0,0,0,2,3,6,0,139,249,54,195,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,3,0,49,108,585
Punjab,Fatehgarh Sahib,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,7,0,7,0,1,0,8,0,0,0,0,2,0,0,0,1,2,5,0,91,140,2,138,231,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,2,278
Punjab,Fazilka,0,0,0,0,0,42,0,0,1,0,0,43,1,0,0,0,1,4,0,0,4,15,15,1,14,0,0,0,15,14,0,0,14,0,0,0,0,32,4,36,0,189,241,0,241,430,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,631
Punjab,Ferozepur,0,0,1,0,1,14,2,0,0,0,0,16,5,0,0,0,5,2,0,0,2,34,0,0,0,34,0,0,34,6,0,0,6,0,0,0,0,42,1,43,0,173,249,9,240,422,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,24,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,30,209,771
Punjab,Grp,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,10,0,10,14,0,0,24,4,0,0,4,0,0,0,0,0,0,0,0,102,62,0,62,164,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,231
Punjab,Gurdaspur,0,0,0,0,0,19,0,0,0,0,0,19,1,0,0,0,1,0,0,0,0,18,18,1,17,0,0,0,18,5,1,0,6,0,0,0,0,4,0,4,0,252,109,94,15,361,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,66,480
Punjab,Hoshiarpur,0,4,0,0,4,37,2,1,0,1,0,41,1,0,0,0,1,1,0,1,2,22,22,1,21,0,1,0,23,2,1,0,3,0,0,0,0,35,0,35,0,196,419,373,46,615,3,3,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,96,165,992
Punjab,Jalandhar Rural,1,2,0,0,3,20,0,1,0,0,0,21,3,0,0,0,3,0,0,0,0,20,20,0,20,0,0,0,20,8,0,0,8,2,0,0,0,31,1,34,0,196,372,43,329,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,682
Punjab,Kapurthala,0,5,0,0,5,16,0,0,0,1,0,17,0,0,0,0,0,1,0,0,1,33,33,0,33,0,0,0,33,4,1,0,5,2,0,0,0,5,0,7,0,286,322,125,197,608,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,141,866
Punjab,Khanna,0,0,0,0,0,14,0,0,0,0,0,14,3,0,0,0,3,0,0,0,0,21,21,1,20,0,0,0,21,18,2,0,20,0,0,0,0,1,1,2,0,61,293,44,249,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,32,1,447
Punjab,Ludhiana Rural,0,0,0,0,0,15,0,0,0,0,0,15,1,0,0,0,1,0,0,0,0,6,6,0,6,0,0,0,6,13,0,0,13,0,0,0,0,13,0,13,0,159,291,116,175,450,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,547
Punjab,Mansa,0,0,0,0,0,19,0,1,0,0,0,20,2,0,0,0,2,0,0,0,0,7,7,0,7,0,0,0,7,1,2,1,4,0,0,0,0,0,0,0,0,267,261,106,155,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,605
Punjab,Moga,0,2,0,0,2,25,1,0,0,0,0,26,4,0,0,0,4,1,0,0,1,32,32,0,32,0,0,0,32,21,2,0,23,0,0,0,0,18,2,20,0,172,394,16,378,566,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,0,701
Punjab,Muktsar,2,2,0,0,4,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,12,12,0,12,0,0,0,12,0,0,0,0,1,0,0,0,0,0,1,0,301,348,60,288,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,48,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,744
Punjab,Pathankot,0,3,0,0,3,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,8,0,0,8,0,0,0,0,37,0,37,0,162,63,56,7,225,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,7,319
Punjab,Patiala,2,1,0,0,3,32,2,2,0,0,0,36,5,0,0,0,5,2,0,0,2,33,33,0,33,0,0,0,33,12,10,0,22,0,0,0,0,8,1,9,0,348,538,91,447,886,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,92,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,6,112,150,1262
Punjab,Ropar,0,2,0,0,2,11,0,0,0,0,0,11,0,0,0,0,0,3,0,0,3,5,5,0,5,0,1,0,6,1,8,0,9,0,0,0,0,58,0,58,0,55,165,12,153,220,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,17,65,397
Punjab,Sangrur,0,3,0,0,3,33,0,0,0,0,0,33,1,0,0,0,1,4,0,0,4,9,9,0,9,0,0,0,9,57,1,0,58,0,0,0,0,3,1,4,0,321,378,82,296,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,31,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,34,129,975
Punjab,Sas Nagar,1,8,0,0,9,42,2,0,0,0,0,44,0,0,0,0,0,0,0,0,0,50,50,2,48,0,0,0,50,14,2,0,16,0,0,0,0,29,1,30,0,163,254,238,16,417,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,40,293,903
Punjab,Sbs Nagar,0,0,0,0,0,9,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,14,14,0,14,0,0,2,16,0,2,0,2,0,0,0,0,12,0,12,0,192,573,205,368,765,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,809
Punjab,Tarn Taran,0,0,0,0,0,20,1,2,0,0,0,23,3,0,0,0,3,0,0,0,0,38,38,0,38,0,0,0,38,4,0,0,4,0,0,0,0,7,1,8,0,294,310,11,299,604,1,0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,0,0,0,0,0,2,0,0,2,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,353,1063
Punjab,Bureau Of Investigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
Punjab,Intelligence Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,62,62,0,62,0,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114
Punjab,Nri Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78
Punjab,Special Task Force,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
Punjab,Malerkotla,0,0,0,0,0,11,0,0,0,0,0,11,2,0,0,0,2,2,0,0,2,4,4,0,4,0,2,0,6,4,1,0,5,0,0,0,0,0,0,0,0,40,195,187,8,235,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,4,316
Punjab,Cyber Crime Wing,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Rajasthan,Ajmer,9,0,0,0,9,62,20,1,0,0,0,83,68,2,0,0,70,10,0,0,10,58,21,0,21,37,0,0,58,12,1,0,13,0,0,0,0,27,0,27,0,362,60,33,27,422,0,0,0,0,0,287,0,287,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,0,472,62,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,560,216,1759
Rajasthan,Alwar,0,0,0,0,0,100,0,0,0,0,0,100,86,40,0,0,126,0,0,0,0,157,78,0,78,79,8,0,165,11,0,0,11,0,0,0,0,0,0,0,0,774,39,39,0,813,78,1,0,0,274,218,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1023,129,0,0,0,0,0,0,0,6,0,0,0,46,0,0,0,0,1204,42,3034
Rajasthan,Banswara,2,2,0,0,4,50,26,0,0,0,0,76,5,9,0,0,14,1,0,0,1,40,40,0,40,0,1,0,41,8,0,0,8,0,0,0,0,20,0,20,0,1497,14,14,0,1511,1,2,0,0,0,36,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,408,2259
Rajasthan,Baran,0,0,0,0,0,61,0,0,0,8,0,69,63,32,0,0,95,0,0,0,0,356,24,0,24,332,0,1,357,1,2,0,3,0,0,0,0,0,0,0,0,525,92,85,7,617,2,0,0,0,5,132,0,139,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,820,37,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,32,896,0,2178
Rajasthan,Barmer,0,2,0,0,2,52,0,0,0,1,0,53,56,22,0,0,78,3,0,0,3,38,19,0,19,19,5,0,43,39,0,0,39,0,0,0,0,11,0,11,0,446,125,113,12,571,0,0,0,0,71,14,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,45,5,939
Rajasthan,Bharatpur,0,0,0,0,0,44,1,0,0,0,0,45,124,12,0,0,136,0,0,0,0,100,86,0,86,14,0,0,100,17,1,0,18,0,0,0,0,0,0,0,0,339,8,0,8,347,10,0,0,0,16,37,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,428,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,118,1361
Rajasthan,Bhilwara,1,0,0,0,1,53,17,0,0,0,0,70,66,23,0,0,89,3,0,0,3,105,35,0,35,70,12,0,117,8,2,0,10,0,0,0,0,203,0,203,0,465,100,0,100,565,0,1,0,0,53,254,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,275,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,375,25,1768
Rajasthan,Bikaner,0,0,0,0,0,95,0,0,0,0,0,95,116,6,0,0,122,0,0,0,0,192,192,0,192,0,7,0,199,9,1,0,10,0,0,0,0,42,0,42,0,524,358,358,0,882,0,0,0,0,138,259,0,397,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,581,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,99,2520
Rajasthan,Bundi,0,0,0,0,0,50,0,0,0,0,0,50,43,28,0,0,71,0,0,0,0,247,247,0,247,0,6,0,253,0,0,0,0,0,0,0,0,0,0,0,0,421,84,84,0,505,1,0,0,0,0,395,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,440,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,286,2039
Rajasthan,Chittorgarh,3,3,0,0,6,33,8,0,0,0,0,41,44,25,0,0,69,3,0,0,3,315,30,0,30,285,4,0,319,0,1,0,1,0,0,0,0,0,0,0,0,585,272,0,272,857,1,2,0,0,1,191,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,340,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,126,2076
Rajasthan,Churu,6,0,0,0,6,60,9,0,0,0,0,69,70,6,0,0,76,3,0,0,3,55,47,0,47,8,1,0,56,14,0,0,14,0,0,0,0,11,0,11,0,712,107,85,22,819,0,0,0,0,0,175,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,421,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,73,1745
Rajasthan,Dausa,0,0,0,0,0,63,0,0,0,0,0,63,65,56,0,0,121,0,0,0,0,59,59,0,59,0,0,2,61,7,0,0,7,0,0,0,0,0,0,0,0,391,66,66,0,457,1,2,0,0,0,291,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,375,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,169,1648
Rajasthan,Dholpur,0,0,0,0,0,88,0,0,0,0,0,88,88,13,0,0,101,0,0,0,0,205,190,0,190,15,0,17,222,4,0,0,4,0,0,0,0,0,0,0,0,385,22,0,22,407,3,184,0,0,11,58,0,256,0,0,0,0,0,1,0,1,0,0,0,0,0,9,6,0,15,0,365,35,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,573,0,1667
Rajasthan,Dungarpur,0,1,0,0,1,39,9,0,0,0,0,48,2,8,0,0,10,0,0,0,0,28,0,0,0,28,6,0,34,5,0,0,5,0,0,0,0,14,0,14,0,747,21,20,1,768,0,0,0,0,0,39,0,39,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,4,0,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,231,1219
Rajasthan,Grp Ajmer,0,0,0,0,0,1,3,0,0,0,0,4,0,3,0,0,3,0,0,0,0,70,1,0,1,69,0,0,70,3,0,0,3,0,0,0,0,0,0,0,0,110,43,8,35,153,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,330,645
Rajasthan,Grp Jodhpur,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,6,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,7,85,0,152
Rajasthan,Ganganagar,3,7,0,0,10,53,1,0,0,3,0,57,117,2,0,0,119,10,0,0,10,240,179,1,178,61,2,0,242,17,2,0,19,0,0,0,0,1,0,1,0,652,381,165,216,1033,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,978,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1021,30,2552
Rajasthan,Hanumangarh,0,2,0,0,2,48,0,0,0,1,0,49,119,10,0,0,129,28,0,0,28,260,117,25,92,143,5,0,265,78,2,0,80,0,0,0,0,0,0,0,0,790,373,83,290,1163,0,1,0,0,0,91,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1187,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1210,148,3167
